algo,step,total,accepted,dropped,acceptance_rate,loss_rate
heuristic_no_delay,0,21.324908069407,0.0,21.324908069407,0.0,1.0
heuristic_no_delay,1,47.97870276887409,0.0,47.97870276887409,0.0,1.0
heuristic_no_delay,2,63.55960672133464,0.0,63.55960672133464,0.0,1.0
heuristic_no_delay,3,119.0236962338358,24.726157135136305,94.2975390986995,0.20774146592254128,0.7922585340774587
heuristic_no_delay,4,119.0236962338358,24.726157135136305,94.2975390986995,0.20774146592254128,0.7922585340774587
heuristic_no_delay,5,133.07246884617385,24.726157135136305,108.34631171103754,0.18580971217809672,0.8141902878219033
heuristic_no_delay,6,143.01089240375626,34.664580692718715,108.34631171103754,0.24239119209781415,0.7576088079021859
heuristic_no_delay,7,143.01089240375626,34.664580692718715,108.34631171103754,0.24239119209781415,0.7576088079021859
heuristic_no_delay,8,165.6571669617341,34.66458069271866,130.99258626901545,0.2092549409632605,0.7907450590367395
heuristic_no_delay,9,187.45121349571048,34.66458069271869,152.7866328029918,0.18492588042654592,0.8150741195734541
heuristic_no_delay,10,210.9765918814985,34.66458069271866,176.31201118877985,0.16430534014972184,0.8356946598502781
heuristic_no_delay,11,233.2335728368388,56.92156164805894,176.31201118877985,0.2440538939386701,0.75594610606133
heuristic_no_delay,12,249.96253419999567,73.65052301121582,176.31201118877985,0.29464624867456274,0.7053537513254372
heuristic_no_delay,13,249.96253419999567,73.65052301121582,176.31201118877985,0.29464624867456274,0.7053537513254372
heuristic_no_delay,14,281.9527262319819,84.60666331979425,197.34606291218765,0.300073932430015,0.699926067569985
heuristic_no_delay,15,302.61251910154044,105.2664561893528,197.34606291218765,0.34785889394758,0.6521411060524199
heuristic_no_delay,16,302.61251910154044,105.2664561893528,197.34606291218765,0.34785889394758,0.6521411060524199
heuristic_no_delay,17,322.6300654489765,105.26645618935288,217.36360925962362,0.32627602775600784,0.6737239722439922
heuristic_no_delay,18,331.4326695260933,105.26645618935297,226.16621333674036,0.31761038023158866,0.6823896197684114
heuristic_no_delay,19,343.31876191044233,105.26645618935302,238.0523057210893,0.30661434173764346,0.6933856582623565
heuristic_no_delay,20,366.8745999260207,128.8222942049314,238.0523057210893,0.3511344045919453,0.6488655954080548
heuristic_no_delay,21,366.8745999260207,128.8222942049314,238.0523057210893,0.3511344045919453,0.6488655954080548
heuristic_no_delay,22,366.8745999260207,128.8222942049314,238.0523057210893,0.3511344045919453,0.6488655954080548
heuristic_no_delay,23,366.8745999260207,128.8222942049314,238.0523057210893,0.3511344045919453,0.6488655954080548
heuristic_no_delay,24,366.8745999260207,128.8222942049314,238.0523057210893,0.3511344045919453,0.6488655954080548
heuristic_no_delay,25,390.6215550949588,128.82229420493138,261.7992608900274,0.32978798155062156,0.6702120184493784
